0.607624290741037,0.490322967020245
0.609607371378404,0.494310745211441
0.612110270653266,0.499402915780389
0.615797563631432,0.500239045570159
0.616070562774431,0.503807144130041
0.617199434466773,0.505649389161385
0.617896258649794,0.50605509001462
0.618165796203768,0.506510167393734
0.619621185046009,0.510435188898865
0.620723028207416,0.512531944134235
0.621154180937678,0.513547395738431
0.62231421284708,0.513668908184281
0.62256649418243,0.51447240585218
0.624681681465069,0.517155096360753
0.626222907983344,0.517855514081888
0.628090204312931,0.518685984916104
0.628845202147929,0.519289067823318
0.629646410169849,0.520525016076182
0.630603817731787,0.521561687027816
0.631022491527102,0.522304279317263
0.631732855809095,0.522487724276184
0.632541823550883,0.522671816774743
0.633534343125236,0.523471900674487
0.634520117592503,0.5238627320653
0.635643166033469,0.524910664423586
0.636165342019146,0.525274426227782
0.636485754505765,0.525658980662156
0.63740596467123,0.52663916812167
0.63802665505198,0.527746598886039
0.638159919300758,0.528254179653327
0.638911110040656,0.528328629494274
0.639734133838177,0.529198198630897
0.640754542642793,0.529571180877817
0.641128718041016,0.529761653535571
0.642180758237101,0.53010915624751
0.642514239860792,0.53070905244292
0.642761666911123,0.53086035708075
0.643432966087647,0.531625878604562
0.644279146282104,0.532035266482968
0.645075934218643,0.532509995749922
0.645597853280305,0.533146662062977
0.645769393072953,0.533643240971742
0.646576440179272,0.533941198330149
0.646995268430792,0.534404376192341
0.64760544644146,0.535359597769466
0.647915510649454,0.535836842117836
0.648246988094255,0.536470070146398
0.648772459989421,0.537899756541415
0.649137925779996,0.538135943685399
0.649705939615918,0.538699438436408
0.650326601140055,0.539945925425672
0.650602709866891,0.540723636633294
0.650871666119055,0.541632937971921
0.651086041063837,0.542357376223285
0.651691336263172,0.543611059659669
0.652713902820939,0.543970960179688
0.653550113372858,0.544262281317332
0.655098331052587,0.544439589539572
0.655440187902507,0.544642083114373
0.655500802981272,0.544742165522096
0.655593390456453,0.54515940626399
0.656214735438814,0.546399716949726
0.656829674053516,0.547243497937571
0.658222204870041,0.547673054231918
0.659346082304146,0.548336402358697
0.660166129334336,0.548714725769208
0.660261645119198,0.54959931557688
0.660417451608018,0.550021821498207
0.660733943343868,0.5504839382604
0.661434054495336,0.551968900164857
0.662478327205413,0.552631657701649
0.663087143385458,0.553431528674174
0.664654524936371,0.553720519258768
0.66538637291253,0.55398745862665
0.666668079955893,0.554704265065142
0.668087759266615,0.555555377196737
0.668540127274665,0.556423860132047
0.669176974357939,0.556916143795096
0.669821790140144,0.557196617729878
0.670644461425639,0.557435751358901
0.671319645880174,0.557921962001799
0.67242094752958,0.558507883273273
0.67354004399867,0.558815668455689
0.674181139500596,0.559658853558308
0.675848584496793,0.560390361106611
0.675921328748283,0.56155526057174
0.676517782843053,0.561909988507449
0.677591480943922,0.563055073787366
0.678443090015864,0.564105364723631
0.681855735110844,0.565496382656453
0.683233569292956,0.566507486829478
0.683757950322576,0.567070618451562
0.685951505298815,0.567846235433906
0.687277829987376,0.570648526742451
0.689005186393728,0.574590234926358
0.690608709812937,0.57649689303825
0.693643042973222,0.578500140936477
0.694124116824058,0.579392503293232
0.696554261809291,0.580220575101666
